actor_name,actor_id,movie_id,relevance
Brad Pitt,0000093,tt7131622,2
Margot Robbie,3053338,tt7131622,3
Emile Hirsch,0386472,tt7131622,4
Margaret Qualley,4960279,tt7131622,5
Timothy Olyphant,0648249,tt7131622,6
Julia Butters,6253548,tt7131622,7
Austin Butler,2581521,tt7131622,8
Dakota Fanning,0266824,tt7131622,9
Bruce Dern,0001136,tt7131622,10
Peter Weller,0000693,tt0093870,1
Nancy Allen,0000262,tt0093870,2
Dan O'Herlihy,0641397,tt0093870,3
Ronny Cox,0001074,tt0093870,4
Kurtwood Smith,0001748,tt0093870,5
Miguel Ferrer,0001208,tt0093870,6
Robert DoQui,0233306,tt0093870,7
Ray Wise,0936403,tt0093870,8
Felton Perry,0675066,tt0093870,9
Paul McCrane,0005204,tt0093870,10
Freddie Highmore,0383603,tt0426931,1
Keri Russell,0005392,tt0426931,2
Jonathan Rhys Meyers,0001667,tt0426931,3
Terrence Howard,0005024,tt0426931,4
Robin Williams,0000245,tt0426931,5
William Sadler,0006669,tt0426931,6
Marian Seldes,0783033,tt0426931,7
Mykelti Williamson,0932112,tt0426931,8
Leon Thomas III,2193861,tt0426931,9
Aaron Staton,1837590,tt0426931,10
Adam Brody,0111013,tt9620292,1
Ray Nicholson,2200658,tt9620292,2
Sam Richardson,3931538,tt9620292,3
Carey Mulligan,1659547,tt9620292,4
Timothy E. Goodwin,1520977,tt9620292,5
Clancy Brown,0000317,tt9620292,6
Jennifer Coolidge,0177639,tt9620292,7
Laverne Cox,1209545,tt9620292,8
Alli Hart,5841886,tt9620292,9
Loren Paul,2079299,tt9620292,10
Gregory Peck,0000060,tt0075005,1
Lee Remick,0001665,tt0075005,2
David Warner,0001831,tt0075005,3
Billie Whitelaw,0925794,tt0075005,4
Harvey Stephens,0827032,tt0075005,5
Patrick Troughton,0873743,tt0075005,6
Martin Benson,0072578,tt0075005,7
Robert Rietty,0726403,tt0075005,8
Tommy Duggan,0240961,tt0075005,9
John Stride,0834438,tt0075005,10
Benedict Cumberbatch,1212722,tt1211837,1
Chiwetel Ejiofor,0252230,tt1211837,2
Rachel McAdams,1046097,tt1211837,3
Benedict Wong,0938950,tt1211837,4
Mads Mikkelsen,0586568,tt1211837,5
Tilda Swinton,0842770,tt1211837,6
Michael Stuhlbarg,0836121,tt1211837,7
Benjamin Bratt,0000973,tt1211837,8
Scott Adkins,0012078,tt1211837,9
Zara Phythian,2333360,tt1211837,10
Roger Allam,0019885,tt0816442,1
Sophie Nélisse,4563869,tt0816442,2
Heike Makatsch,0538443,tt0816442,3
Julian Lehmann,6065914,tt0816442,4
Gotthard Lange,0486124,tt0816442,5
Rainer Reiners,0718030,tt0816442,6
Kirsten Block,0088744,tt0816442,7
Geoffrey Rush,0001691,tt0816442,8
Emily Watson,0001833,tt0816442,9
Nico Liersch,3359746,tt0816442,10
Daniel Craig,0185819,tt2382320,1
Léa Seydoux,2244205,tt2382320,2
Rami Malek,1785339,tt2382320,3
Lashana Lynch,2736476,tt2382320,4
Ralph Fiennes,0000146,tt2382320,5
Ben Whishaw,0924210,tt2382320,6
Naomie Harris,0365140,tt2382320,7
Rory Kinnear,1239499,tt2382320,8
Jeffrey Wright,0942482,tt2382320,9
Billy Magnussen,2915105,tt2382320,10
Logan Marshall-Green,1334869,tt6499752,1
Melanie Vallejo,2177933,tt6499752,2
Steve Danielsen,2114889,tt6499752,3
Abby Craden,1980534,tt6499752,4
Harrison Gilbertson,1549295,tt6499752,5
Benedict Hardie,3715624,tt6499752,6
Richard Cawthorne,1010852,tt6499752,7
Christopher Kirby,0456130,tt6499752,8
Richard Anastasios,3205371,tt6499752,9
Kenny Low,3228406,tt6499752,10
Emma Thompson,0000668,tt2140373,1
Tom Hanks,0000158,tt2140373,2
Annie Rose Buckley,4003520,tt2140373,3
Colin Farrell,0268199,tt2140373,4
Ruth Wilson,2235721,tt2140373,5
Paul Giamatti,0316079,tt2140373,6
Bradley Whitford,0925966,tt2140373,7
B.J. Novak,1145983,tt2140373,8
Jason Schwartzman,0005403,tt2140373,9
Lily Bigham,5339265,tt2140373,10
Leonardo DiCaprio,0000138,tt0217505,1
Daniel Day-Lewis,0000358,tt0217505,2
Cameron Diaz,0000139,tt0217505,3
Jim Broadbent,0000980,tt0217505,4
John C. Reilly,0000604,tt0217505,5
Henry Thomas,0001794,tt0217505,6
Liam Neeson,0000553,tt0217505,7
Brendan Gleeson,0322407,tt0217505,8
Gary Lewis,0507207,tt0217505,9
Stephen Graham,0334318,tt0217505,10
Michael Keaton,0000474,tt0096895,1
Jack Nicholson,0000197,tt0096895,2
Kim Basinger,0000107,tt0096895,3
Robert Wuhl,0943237,tt0096895,4
Pat Hingle,0385757,tt0096895,5
Billy Dee Williams,0001850,tt0096895,6
Michael Gough,0001284,tt0096895,7
Jack Palance,0001588,tt0096895,8
Jerry Hall,0355717,tt0096895,9
Tracey Walter,0910145,tt0096895,10
Denholm Elliott,0001186,tt0086465,1
Dan Aykroyd,0000101,tt0086465,2
Maurice Woods,0940705,tt0086465,3
Richard D. Fisher Jr.,0279351,tt0086465,4
Jim Gallagher,0302403,tt0086465,5
Anthony DiSabatino,0228261,tt0086465,6
Bonnie Behrend,0067013,tt0086465,7
Sunnie Merrill,0581333,tt0086465,8
James Newell,0627804,tt0086465,9
Mary St. John,0820664,tt0086465,10
Graham Chapman,0001037,tt0085959,1
John Cleese,0000092,tt0085959,2
Terry Gilliam,0000416,tt0085959,3
Eric Idle,0001385,tt0085959,4
Terry Jones,0001402,tt0085959,5
Michael Palin,0001589,tt0085959,6
Carol Cleveland,0166470,tt0085959,7
Simon Jones,0429254,tt0085959,8
Patricia Quinn,0703946,tt0085959,9
Judy Loe,0517182,tt0085959,10
Keanu Reeves,0000206,tt4425200,1
Riccardo Scamarcio,1249052,tt4425200,2
Ian McShane,0574534,tt4425200,3
Ruby Rose,3199307,tt4425200,4
Common,0996669,tt4425200,5
Claudia Gerini,0314358,tt4425200,6
Lance Reddick,0714698,tt4425200,7
Laurence Fishburne,0000401,tt4425200,8
Tobias Segal,1708414,tt4425200,9
John Leguizamo,0000491,tt4425200,10
Ray Romano,0005380,tt0268380,1
John Leguizamo,0000491,tt0268380,2
Denis Leary,0001459,tt0268380,3
Goran Visnjic,0899681,tt0268380,4
Jack Black,0085312,tt0268380,5
Cedric the Entertainer,0147825,tt0268380,6
Stephen Root,0740535,tt0268380,7
Diedrich Bader,0046033,tt0268380,8
Alan Tudyk,0876138,tt0268380,9
Lorri Bagley,0046715,tt0268380,10
Jennifer Lawrence,2225369,tt1951264,1
Liam Hemsworth,2955013,tt1951264,2
Jack Quaid,4425051,tt1951264,3
Taylor St. Clair,1193262,tt1951264,4
Sandra Ellis Lafferty,0480808,tt1951264,5
Woody Harrelson,0000437,tt1951264,6
Josh Hutcherson,1242688,tt1951264,7
Paula Malcomson,0539155,tt1951264,8
Willow Shields,3094377,tt1951264,9
Donald Sutherland,0000661,tt1951264,10
Emily Blunt,1289434,tt6644200,1
John Krasinski,1024677,tt6644200,2
Millicent Simmonds,8075925,tt6644200,3
Noah Jupe,7415871,tt6644200,4
Cade Woodward,9330804,tt6644200,5
Leon Russom,0751762,tt6644200,6
Rhoda Pell,1868781,tt6644200,7
Pam Grier,0000427,tt0119396,1
Samuel L. Jackson,0000168,tt0119396,2
Robert Forster,0001233,tt0119396,3
Bridget Fonda,0000403,tt0119396,4
Michael Keaton,0000474,tt0119396,5
Robert De Niro,0000134,tt0119396,6
Michael Bowen,0100889,tt0119396,7
Chris Tucker,0000676,tt0119396,8
LisaGay Hamilton,0004986,tt0119396,9
Tom Lister Jr.,0001474,tt0119396,10
Jena Malone,0540441,tt0118884,1
David Morse,0001556,tt0118884,2
Jodie Foster,0000149,tt0118884,3
Geoffrey Blake,0086553,tt0118884,4
William Fichtner,0001209,tt0118884,5
Sami Chester,0156341,tt0118884,6
Timothy McNeil,0573934,tt0118884,7
Laura Elena Surillo,0839647,tt0118884,8
Matthew McConaughey,0000190,tt0118884,9
Tom Skerritt,0000643,tt0118884,10
Margot Robbie,3053338,tt5580036,1
Sebastian Stan,1659221,tt5580036,2
Allison Janney,0005049,tt5580036,3
Julianne Nicholson,0629855,tt5580036,4
Paul Walter Hauser,3236159,tt5580036,5
Bobby Cannavale,0134072,tt5580036,6
Bojana Novakovic,0636942,tt5580036,7
Caitlin Carver,4850403,tt5580036,8
Maizie Smith,7431107,tt5580036,9
Mckenna Grace,5085683,tt5580036,10
Jay Baruchel,0059431,tt2386490,1
America Ferrera,1065229,tt2386490,2
F. Murray Abraham,0000719,tt2386490,3
Cate Blanchett,0000949,tt2386490,4
Gerard Butler,0124930,tt2386490,5
Craig Ferguson,0272401,tt2386490,6
Jonah Hill,1706767,tt2386490,7
Christopher Mintz-Plasse,2395586,tt2386490,8
Kristen Wiig,1325419,tt2386490,9
Kit Harington,3229685,tt2386490,10
John Cusack,0000131,tt0146882,1
Iben Hjejle,0005013,tt0146882,2
Todd Louiso,0521974,tt0146882,3
Jack Black,0085312,tt0146882,4
Lisa Bonet,0000956,tt0146882,5
Catherine Zeta-Jones,0001876,tt0146882,6
Joan Cusack,0000349,tt0146882,7
Tim Robbins,0000209,tt0146882,8
Chris Rehmann,0716854,tt0146882,9
Ben Carr,0139604,tt0146882,10
Matthew McConaughey,0000190,tt0117913,1
Sandra Bullock,0000113,tt0117913,2
Samuel L. Jackson,0000168,tt0117913,3
Kevin Spacey,0000228,tt0117913,4
Oliver Platt,0001624,tt0117913,5
Charles S. Dutton,0001165,tt0117913,6
Brenda Fricker,0002084,tt0117913,7
Donald Sutherland,0000661,tt0117913,8
Kiefer Sutherland,0000662,tt0117913,9
Patrick McGoohan,0001526,tt0117913,10
Bruce Campbell,0132257,tt0083907,1
Ellen Sandweiss,0762445,tt0083907,2
Richard DeManincor,0217822,tt0083907,3
Betsy Baker,0048260,tt0083907,4
Theresa Tilly,0863462,tt0083907,5
Philip A. Gillis,0319310,tt0083907,6
Dorothy Tapert,0849962,tt0083907,7
Cheryl Guttridge,0349762,tt0083907,8
Barbara Carey,0136908,tt0083907,9
David Horton,1177888,tt0083907,10
Daniel Radcliffe,0705356,tt0373889,1
Harry Melling,0577982,tt0373889,2
Jason Boyd,2144593,tt0373889,3
Richard Macklin,2178650,tt0373889,4
Kathryn Hunter,0402898,tt0373889,5
Miles Jupp,1402510,tt0373889,6
Fiona Shaw,0789716,tt0373889,7
Richard Griffiths,0341743,tt0373889,8
Jessica Hynes,0828961,tt0373889,9
Adrian Rawlins,0712628,tt0373889,10
Andy Serkis,0785227,tt1318514,1
Karin Konoval,0465269,tt1318514,2
Terry Notary,1024953,tt1318514,3
Richard Ridings,0725956,tt1318514,4
Christopher Gordon,1341724,tt1318514,5
Devyn Dalton,1981476,tt1318514,6
Jay Caputo,0135778,tt1318514,7
James Franco,0290556,tt1318514,8
Freida Pinto,2951768,tt1318514,9
John Lithgow,0001475,tt1318514,10
Kate Winslet,0000701,tt0404203,1
Jennifer Connelly,0000124,tt0404203,2
Patrick Wilson,0933940,tt0404203,3
Jackie Earle Haley,0355097,tt0404203,4
Noah Emmerich,0001187,tt0404203,5
Gregg Edelman,0248981,tt0404203,6
Phyllis Somerville,0813902,tt0404203,7
Raymond J. Barry,0000855,tt0404203,8
Jane Adams,0011038,tt0404203,9
Ty Simpkins,1339223,tt0404203,10
Arnold Schwarzenegger,0000216,tt0100802,1
Rachel Ticotin,0001797,tt0100802,2
Sharon Stone,0000232,tt0100802,3
Ronny Cox,0001074,tt0100802,4
Michael Ironside,0000461,tt0100802,5
Marshall Bell,0068382,tt0100802,6
Mel Johnson Jr.,0424436,tt0100802,7
Michael Champion,0150720,tt0100802,8
Roy Brocksmith,0110735,tt0100802,9
Ray Baker,0048844,tt0100802,10
Jacob Tremblay,5016878,tt12801262,1
Jack Dylan Grazer,6244013,tt12801262,2
Emma Berman,11735922,tt12801262,3
Saverio Raimondo,7184459,tt12801262,4
Maya Rudolph,0748973,tt12801262,5
Marco Barricelli,0057349,tt12801262,6
Jim Gaffigan,0300712,tt12801262,7
Peter Sohn,0812307,tt12801262,8
Lorenzo Crisci,7445017,tt12801262,9
Marina Massironi,0557457,tt12801262,10
Brad Pitt,0000093,tt0110322,1
Anthony Hopkins,0000164,tt0110322,2
Aidan Quinn,0001644,tt0110322,3
Julia Ormond,0000566,tt0110322,4
Henry Thomas,0001794,tt0110322,5
Karina Lombard,0518312,tt0110322,6
Tantoo Cardinal,0001987,tt0110322,7
Gordon Tootoosis,0867588,tt0110322,8
Paul Desmond,0221475,tt0110322,9
Christina Pickles,0681943,tt0110322,10
Robert Pattinson,1500155,tt7984734,1
Willem Dafoe,0000353,tt7984734,2
Valeriia Karaman,10840078,tt7984734,3
Logan Hawkes,11125041,tt7984734,4
Kyla Nicolle,5777181,tt7984734,5
Shaun Clarke,0164996,tt7984734,6
Pierre Richard,2652673,tt7984734,7
Preston Hudson,1860965,tt7984734,8
Jeffrey Cruts,2496005,tt7984734,9
Sully Seagull,8257932,tt7984734,10
Joe Belcher,0067643,tt0082010,1
David Naughton,0622544,tt0082010,2
Griffin Dunne,0001162,tt0082010,3
David Schofield,0774516,tt0082010,4
Brian Glover,0323093,tt0082010,5
Lila Kaye,0443343,tt0082010,6
Rik Mayall,0562201,tt0082010,7
Sean Baker,0048917,tt0082010,8
Paddy Ryan,0752761,tt0082010,9
Jenny Agutter,0000256,tt0082010,10
Kelly Marie Tran,4511652,tt5109280,1
Awkwafina,5377144,tt5109280,2
Izaac Wang,9865891,tt5109280,3
Gemma Chan,2110418,tt5109280,4
Daniel Dae Kim,0196654,tt5109280,5
Benedict Wong,0938950,tt5109280,6
Jona Xiao,2033115,tt5109280,7
Sandra Oh,0644897,tt5109280,8
Thalia Tran,8009776,tt5109280,9
Lucille Soong,0814586,tt5109280,10
Dave Franco,2002649,tt3521126,1
James Franco,0290556,tt3521126,2
Seth Rogen,0736622,tt3521126,3
Ari Graynor,0310966,tt3521126,4
Alison Brie,1555340,tt3521126,5
Jacki Weaver,0915865,tt3521126,6
Paul Scheer,1179677,tt3521126,7
Zac Efron,1374980,tt3521126,8
Josh Hutcherson,1242688,tt3521126,9
June Diane Raphael,2053085,tt3521126,10
Russell Crowe,0000128,tt3799694,1
Ryan Gosling,0331516,tt3799694,2
Angourie Rice,3886028,tt3799694,3
Matt Bomer,0093589,tt3799694,4
Margaret Qualley,4960279,tt3799694,5
Yaya DaCosta,1861624,tt3799694,6
Keith David,0202966,tt3799694,7
Beau Knapp,3354041,tt3799694,8
Lois Smith,0809135,tt3799694,9
Murielle Telio,4189161,tt3799694,10
Saoirse Ronan,1519680,tt4925292,1
Laurie Metcalf,0582418,tt4925292,2
Tracy Letts,0504832,tt4925292,3
Lucas Hedges,2348627,tt4925292,4
Timothée Chalamet,3154303,tt4925292,5
Beanie Feldstein,2788156,tt4925292,6
Lois Smith,0809135,tt4925292,7
Stephen McKinley Henderson,0376610,tt4925292,8
Odeya Rush,3843467,tt4925292,9
Jordan Rodrigues,0735366,tt4925292,10
Andy Serkis,0785227,tt3450958,1
Woody Harrelson,0000437,tt3450958,2
Steve Zahn,0001872,tt3450958,3
Karin Konoval,0465269,tt3450958,4
Amiah Miller,6403233,tt3450958,5
Terry Notary,1024953,tt3450958,6
Ty Olsson,0648153,tt3450958,7
Michael Adamthwaite,1027678,tt3450958,8
Toby Kebbell,1527905,tt3450958,9
Gabriel Chavarria,2474632,tt3450958,10
Tom Holland,4043618,tt2250912,1
Michael Keaton,0000474,tt2250912,2
Robert Downey Jr.,0000375,tt2250912,3
Marisa Tomei,0000673,tt2250912,4
Jon Favreau,0269463,tt2250912,5
Gwyneth Paltrow,0000569,tt2250912,6
Zendaya,3918035,tt2250912,7
Donald Glover,2255973,tt2250912,8
Jacob Batalon,8188622,tt2250912,9
Laura Harrier,5637553,tt2250912,10
Mesfin Lamengo,11243726,tt5727208,1
Sun Zhi Hua-Hilton,11243727,tt5727208,2
Liang Wei-Hui-Duncan,11243728,tt5727208,3
Sunny Wu Jin Zahao,11243729,tt5727208,4
Deneke Muhugeta,11243730,tt5727208,5
Habtunu Africho,11243731,tt5727208,6
Warren Finkelstein,11243732,tt5727208,7
Adam Sandler,0001191,tt5727208,8
Keith William Richards,10430125,tt5727208,9
Tommy Kominik,10430126,tt5727208,10
Tom Hanks,0000158,tt3263904,1
Aaron Eckhart,0001173,tt3263904,2
Valerie Mahaffey,0536723,tt3263904,3
Delphi Harrington,0364257,tt3263904,4
Mike O'Malley,0005282,tt3263904,5
Jamey Sheridan,0792177,tt3263904,6
Anna Gunn,0348152,tt3263904,7
Holt McCallany,0564697,tt3263904,8
Ahmed Lucan,1456554,tt3263904,9
Laura Linney,0001473,tt3263904,10
Joseph Gordon-Levitt,0330687,tt1276104,1
Bruce Willis,0000246,tt1276104,2
Emily Blunt,1289434,tt1276104,3
Paul Dano,0200452,tt1276104,4
Noah Segan,0781913,tt1276104,5
Piper Perabo,0005305,tt1276104,6
Jeff Daniels,0001099,tt1276104,7
Pierce Gagnon,3163952,tt1276104,8
Qing Xu,0944647,tt1276104,9
Tracie Thoms,1139632,tt1276104,10
Tom Hanks,0000158,tt1371111,1
Halle Berry,0000932,tt1371111,2
Jim Broadbent,0000980,tt1371111,3
Hugo Weaving,0915989,tt1371111,4
Jim Sturgess,0836343,tt1371111,5
Bae Doona,0046277,tt1371111,6
Ben Whishaw,0924210,tt1371111,7
Keith David,0202966,tt1371111,8
James D'Arcy,0195439,tt1371111,9
Xun Zhou,0955782,tt1371111,10
Jamie Foxx,0004937,tt1197624,1
Gerard Butler,0124930,tt1197624,2
Colm Meaney,0000538,tt1197624,3
Bruce McGill,0569226,tt1197624,4
Leslie Bibb,0004753,tt1197624,5
Michael Irby,0409831,tt1197624,6
Gregory Itzin,0411857,tt1197624,7
Regina Hall,0356021,tt1197624,8
Emerald-Angel Young,2986062,tt1197624,9
Christian Stolte,0831601,tt1197624,10
Bob Odenkirk,0644022,tt7888964,1
Aleksey Serebryakov,0148516,tt7888964,2
Connie Nielsen,0001567,tt7888964,3
Christopher Lloyd,0000502,tt7888964,4
Michael Ironside,0000461,tt7888964,5
Colin Salmon,0758760,tt7888964,6
RZA,0753526,tt7888964,7
Billy MacLellan,0533832,tt7888964,8
Araya Mengesha,1796904,tt7888964,9
Gage Munroe,2797152,tt7888964,10
Tye Sheridan,4446467,tt1677720,1
Olivia Cooke,4972453,tt1677720,2
Ben Mendelsohn,0578853,tt1677720,3
Lena Waithe,2913119,tt1677720,4
T.J. Miller,2554352,tt1677720,5
Simon Pegg,0670408,tt1677720,6
Mark Rylance,0753314,tt1677720,7
Philip Zhao,8354830,tt1677720,8
Win Morisaki,3359104,tt1677720,9
Hannah John-Kamen,4789912,tt1677720,10
Steve Carell,0136797,tt1727388,1
Toni Collette,0001057,tt1727388,2
Allison Janney,0005049,tt1727388,3
AnnaSophia Robb,1455681,tt1727388,4
Sam Rockwell,0005377,tt1727388,5
Maya Rudolph,0748973,tt1727388,6
Liam James,0416699,tt1727388,7
Rob Corddry,1117791,tt1727388,8
Amanda Peet,0001605,tt1727388,9
River Alexander,3788762,tt1727388,10
Jake Gyllenhaal,0350453,tt1798684,1
Rachel McAdams,1046097,tt1798684,2
Forest Whitaker,0001845,tt1798684,3
Oona Laurence,4802218,tt1798684,4
50 Cent,1265067,tt1798684,5
Skylan Brooks,3004325,tt1798684,6
Naomie Harris,0365140,tt1798684,7
Victor Ortiz,4244770,tt1798684,8
Beau Knapp,3354041,tt1798684,9
Miguel Gomez,4205710,tt1798684,10
Juhan Ulfsak,1798449,tt6723592,1
Jefferson Hall,2131630,tt6723592,2
Ivo Uukkivi,0882616,tt6723592,3
Andrew Howard,0397110,tt6723592,4
John David Washington,0913475,tt6723592,5
Rich Ceraulo Ko,0991553,tt6723592,6
Jonathan Camp,1942304,tt6723592,7
Wes Chatham,1434871,tt6723592,8
Sander Rebane,7275664,tt6723592,9
Martin Donovan,0233027,tt6723592,10
Tom Holland,4043618,tt6320628,1
Samuel L. Jackson,0000168,tt6320628,2
Jake Gyllenhaal,0350453,tt6320628,3
Marisa Tomei,0000673,tt6320628,4
Jon Favreau,0269463,tt6320628,5
Zendaya,3918035,tt6320628,6
Jacob Batalon,8188622,tt6320628,7
Tony Revolori,1727825,tt6320628,8
Angourie Rice,3886028,tt6320628,9
Remy Hii,3600780,tt6320628,10
Kristen Bell,0068338,tt2294629,1
Idina Menzel,0579953,tt2294629,2
Jonathan Groff,2676147,tt2294629,3
Josh Gad,1265802,tt2294629,4
Santino Fontana,2949014,tt2294629,5
Alan Tudyk,0876138,tt2294629,6
Ciarán Hinds,0001354,tt2294629,7
Chris Williams,0930261,tt2294629,8
Stephen J. Anderson,0027459,tt2294629,9
Maia Wilson,6104921,tt2294629,10
Ian McKellen,0005212,tt2310332,1
Martin Freeman,0293509,tt2310332,2
Richard Armitage,0035514,tt2310332,3
Ken Stott,0832792,tt2310332,4
Graham McTavish,0574615,tt2310332,5
William Kircher,0456270,tt2310332,6
James Nesbitt,0626362,tt2310332,7
Stephen Hunter,1053536,tt2310332,8
Dean O'Gorman,0641063,tt2310332,9
Aidan Turner,2636108,tt2310332,10
Tom Cruise,0000129,tt2381249,1
Jeremy Renner,0719637,tt2381249,2
Simon Pegg,0670408,tt2381249,3
Rebecca Ferguson,0272581,tt2381249,4
Ving Rhames,0000609,tt2381249,5
Sean Harris,0365317,tt2381249,6
Simon McBurney,0564402,tt2381249,7
Jingchu Zhang,1846368,tt2381249,8
Tom Hollander,0390903,tt2381249,9
Jens Hultén,0401638,tt2381249,10
Sam Claflin,3510471,tt2674426,1
Vanessa Kirby,3948952,tt2674426,2
Emilia Clarke,3592338,tt2674426,3
Eileen Dunwoodie,0243104,tt2674426,4
Pablo Raybould,3177118,tt2674426,5
Gabrielle Downey,1322682,tt2674426,6
Henri Charles,7592841,tt2674426,7
Samantha Spiro,0819087,tt2674426,8
Brendan Coyle,0185354,tt2674426,9
Jenna Coleman,1982510,tt2674426,10
Keanu Reeves,0000206,tt6146586,1
Halle Berry,0000932,tt6146586,2
Ian McShane,0574534,tt6146586,3
Laurence Fishburne,0000401,tt6146586,4
Mark Dacascos,0001092,tt6146586,5
Asia Kate Dillon,3545872,tt6146586,6
Lance Reddick,0714698,tt6146586,7
Tobias Segal,1708414,tt6146586,8
Anjelica Huston,0001378,tt6146586,9
Saïd Taghmaoui,0846548,tt6146586,10
Emma Stone,1297015,tt3228774,1
Emma Thompson,0000668,tt3228774,2
Joel Fry,2181128,tt3228774,3
Paul Walter Hauser,3236159,tt3228774,4
John McCrea,2312391,tt3228774,5
Emily Beecham,2387806,tt3228774,6
Mark Strong,0835016,tt3228774,7
Kayvan Novak,1315378,tt3228774,8
Kirby Howell-Baptiste,4624730,tt3228774,9
Jamie Demetriou,5857152,tt3228774,10
Chevy Chase,0000331,tt0085995,1
Beverly D'Angelo,0000350,tt0085995,2
Imogene Coca,0168042,tt0085995,3
Randy Quaid,0001642,tt0085995,4
Anthony Michael Hall,0001309,tt0085995,5
Dana Barron,0057654,tt0085995,6
Eddie Bracken,0102787,tt0085995,7
Brian Doyle-Murray,0236519,tt0085995,8
Miriam Flynn,0283565,tt0085995,9
James Keach,0005077,tt0085995,10
Matt Damon,0000354,tt0134119,1
Gwyneth Paltrow,0000569,tt0134119,2
Jude Law,0000179,tt0134119,3
Cate Blanchett,0000949,tt0134119,4
Philip Seymour Hoffman,0000450,tt0134119,5
Jack Davenport,0202603,tt0134119,6
James Rebhorn,0714310,tt0134119,7
Sergio Rubini,0748207,tt0134119,8
Philip Baker Hall,0001311,tt0134119,9
Celia Weston,0922927,tt0134119,10
Jim Carrey,0000120,tt0125664,1
Gerry Becker,0065418,tt0125664,2
Greyson Erik Pendry,0671761,tt0125664,3
Brittany Colonna,0173150,tt0125664,4
Leslie Lyles,0528125,tt0125664,5
Bobby Boriello,0096772,tt0125664,6
George Shapiro,0788509,tt0125664,7
Danny DeVito,0000362,tt0125664,8
Budd Friedman,0295172,tt0125664,9
Tom Dreesen,0237378,tt0125664,10
Daniel Radcliffe,0705356,tt0295297,1
Rupert Grint,0342488,tt0295297,2
Emma Watson,0914612,tt0295297,3
Richard Griffiths,0341743,tt0295297,4
Fiona Shaw,0789716,tt0295297,5
Harry Melling,0577982,tt0295297,6
Toby Jones,0429363,tt0295297,7
Jim Norton,0636235,tt0295297,8
Veronica Clifford,0166688,tt0295297,9
James Phelps,0962359,tt0295297,10
Viggo Mortensen,0001557,tt0399146,1
Maria Bello,0004742,tt0399146,2
Ed Harris,0000438,tt0399146,3
William Hurt,0000458,tt0399146,4
Ashton Holmes,1525948,tt0399146,5
Peter MacNeill,0534132,tt0399146,6
Stephen McHattie,0565569,tt0399146,7
Greg Bryk,0117374,tt0399146,8
Kyle Schmid,0772704,tt0399146,9
Sumela Kay,0443184,tt0399146,10
Charlie Sheen,0000221,tt0094291,1
Tamara Tunie,0876645,tt0094291,2
Franklin Cover,0184429,tt0094291,3
Chuck Pfeiffer,0679406,tt0094291,4
John C. McGinley,0001525,tt0094291,5
Hal Holbrook,0001358,tt0094291,6
James Karen,0439170,tt0094291,7
Leslie Lyles,0528125,tt0094291,8
Michael Douglas,0000140,tt0094291,9
Faith Geer,0311620,tt0094291,10
David Spade,0005450,tt0120917,1
John Goodman,0000422,tt0120917,2
Eartha Kitt,0457755,tt0120917,3
Patrick Warburton,0911320,tt0120917,4
Wendie Malick,0005176,tt0120917,5
Kellyann Kelso,0447076,tt0120917,6
Eli Russell Linnetz,0513070,tt0120917,7
Stephen J. Anderson,0027459,tt0120917,8
Bob Bergen,0074036,tt0120917,9
Rodger Bumpass,0120309,tt0120917,10
Michael J. Fox,0000150,tt0099088,1
Christopher Lloyd,0000502,tt0099088,2
Mary Steenburgen,0005460,tt0099088,3
Thomas F. Wilson,0001855,tt0099088,4
Lea Thompson,0000670,tt0099088,5
Elisabeth Shue,0000223,tt0099088,6
Matt Clark,0164273,tt0099088,7
Richard Dysart,0246004,tt0099088,8
Pat Buttram,0125426,tt0099088,9
Harry Carey Jr.,0001013,tt0099088,10
Tom Cruise,0000129,tt0120663,1
Nicole Kidman,0000173,tt0120663,2
Madison Eginton,0251036,tt0120663,3
Jackie Sawiris,0768113,tt0120663,4
Sydney Pollack,0001628,tt0120663,5
Leslie Lowe,0522992,tt0120663,6
Peter Hans Benson,0072613,tt0120663,7
Todd Field,0276062,tt0120663,8
Michael Doven,0006440,tt0120663,9
Sky du Mont,0241694,tt0120663,10
Sean Gullette,0347797,tt0138704,1
Mark Margolis,0546797,tt0138704,2
Ben Shenkman,0791570,tt0138704,3
Pamela Hart,0366466,tt0138704,4
Stephen Pearlman,0669126,tt0138704,5
Samia Shoaib,0794658,tt0138704,6
Ajay Naidu,0619651,tt0138704,7
Kristyn Mae-Anne Lao,0487369,tt0138704,8
Espher Lao Nieves,0631378,tt0138704,9
Joanne Gordon,2999980,tt0138704,10
Dustin Hoffman,0000163,tt0084805,1
Jessica Lange,0001448,tt0084805,2
Teri Garr,0000414,tt0084805,3
Dabney Coleman,0001056,tt0084805,4
Charles Durning,0001164,tt0084805,5
Bill Murray,0000195,tt0084805,6
Sydney Pollack,0001628,tt0084805,7
George Gaynes,0310960,tt0084805,8
Geena Davis,0000133,tt0084805,9
Doris Belack,0067497,tt0084805,10
Sissy Spacek,0000651,tt0074285,1
Piper Laurie,0001453,tt0074285,2
Amy Irving,0001388,tt0074285,3
William Katt,0001411,tt0074285,4
John Travolta,0000237,tt0074285,5
Nancy Allen,0000262,tt0074285,6
Betty Buckley,0000990,tt0074285,7
P.J. Soles,0001753,tt0074285,8
Priscilla Pointer,0688467,tt0074285,9
Sydney Lassick,0489861,tt0074285,10
